SampleID,sigma_model,tau2,posterior_density,chi2_sigma_min_at_tau2
EDTRPAS1-41,reported,825.4041852680184,4.9730861499213745e-14,87.20091247558594
EDTRPAS1-41,reported,845.4410545946926,1.6072324198076763e-14,89.40689086914062
EDTRPAS1-41,reported,865.9643233600657,5.216832173633987e-15,91.61741638183594
EDTRPAS1-41,reported,886.9857990181914,1.6971382243859847e-15,93.83710479736328
EDTRPAS1-41,reported,908.5175756516867,5.512080171967298e-16,96.0733642578125
EDTRPAS1-41,reported,930.572040929699,1.7768438253404202e-16,98.33785247802734
EDTRPAS1-41,reported,953.1618832347878,5.647928988713898e-17,100.64382934570312
EDTRPAS1-41,reported,976.3000989628069,1.7582292013948062e-17,103.0058822631836
EDTRPAS1-41,reported,999.9999999999998,5.329778130097993e-18,105.43618774414062
EDTRPAS1-35,reported,49.99999999999999,0.0,2111.03369140625
EDTRPAS1-35,reported,51.21376106907962,0.0,2116.068115234375
EDTRPAS1-35,reported,52.456986456815486,0.0,2117.91748046875
EDTRPAS1-35,reported,53.73039141606588,0.0,2116.2509765625
EDTRPAS1-35,reported,55.03470856261049,0.0,2110.990478515625
EDTRPAS1-35,reported,56.37068829663924,0.0,2102.31884765625
EDTRPAS1-35,reported,57.739099234472896,0.0,2090.68701171875
EDTRPAS1-35,reported,59.14072865076346,0.0,2076.74365234375
EDTRPAS1-35,reported,60.57638293142943,0.0,2061.264404296875
EDTRPAS1-35,reported,62.046888037586,0.0,2045.077880859375
EDTRPAS1-35,reported,63.55308998073723,0.0,2028.9566650390625
EDTRPAS1-35,reported,65.09585530950389,0.0,2013.58154296875
EDTRPAS1-35,reported,66.67607160816621,0.0,1999.4674072265625
EDTRPAS1-35,reported,68.29464800730935,0.0,1986.969482421875
EDTRPAS1-35,reported,69.95251570686466,0.0,1899.810302734375
EDTRPAS1-35,reported,71.65062851184811,2.7741751928582386e-192,900.6804809570312
EDTRPAS1-35,reported,73.38996338110347,1.1014249207036381e-48,238.9378204345703
EDTRPAS1-35,reported,75.17152098936673,5.3607156166558874e-11,65.01839447021484
EDTRPAS1-35,reported,76.99632630297462,0.0004235419762347518,32.951820373535156
EDTRPAS1-35,reported,78.86542916954859,0.00012333428628598695,35.208499908447266
EDTRPAS1-35,reported,80.77990492199369,1.1591067468179545e-06,44.383766174316406
EDTRPAS1-35,reported,82.74085499715908,1.180977791549107e-08,53.542198181152344
EDTRPAS1-35,reported,84.74940756951734,2.8502169750271675e-10,60.81939697265625
EDTRPAS1-35,reported,86.8067182002262,1.649745993816868e-11,66.49762725830078
EDTRPAS1-35,reported,88.91397050194611,1.943261976179983e-12,70.72549438476562
EDTRPAS1-35,reported,91.07237681979724,3.8179346319132565e-13,74.07846069335938
EDTRPAS1-35,reported,93.28317892884563,1.0742222009618277e-13,76.56431579589844
EDTRPAS1-35,reported,95.54764874852205,3.873462652885539e-14,78.51956176757812
EDTRPAS1-35,reported,97.86708907438297,1.6589632299229657e-14,80.19660186767578
EDTRPAS1-35,reported,100.24283432763565,8.041797657660927e-15,81.64952850341797
EDTRPAS1-35,reported,102.67625132285731,4.296548036532402e-15,82.91539001464844
EDTRPAS1-35,reported,105.16874005435169,2.4967197137881836e-15,84.01637268066406
EDTRPAS1-35,reported,107.72173450159414,1.5698168354841246e-15,84.95905303955078
EDTRPAS1-35,reported,110.33670345422946,1.0673956177820688e-15,85.74591827392578
EDTRPAS1-35,reported,113.015151357096,7.856356581885411e-16,86.37537384033203
EDTRPAS1-35,reported,115.75861917576368,6.256085749809282e-16,86.84649658203125
EDTRPAS1-35,reported,118.5686852830828,5.379172710714333e-16,87.16630554199219
EDTRPAS1-35,reported,121.44696636725389,4.969620708791913e-16,87.34187316894531
EDTRPAS1-35,reported,124.3951183619418,4.900175966773734e-16,87.38877868652344
EDTRPAS1-35,reported,127.41483739896732,5.103040585560013e-16,87.32591247558594
