SampleID,sigma_model,tau2,posterior_density,chi2_sigma_min_at_tau2
EDTRPAS1-41,inversion,29.427271762092822,0.0,1665.4095458984375
EDTRPAS1-41,inversion,30.14162529877391,0.0,1665.9609375
EDTRPAS1-41,inversion,30.873319925702642,0.0,1666.6845703125
EDTRPAS1-41,inversion,31.62277660168379,0.0,1667.59619140625
EDTRPAS1-41,inversion,32.390426504390305,0.0,1668.7130126953125
EDTRPAS1-41,inversion,33.17671127842858,0.0,1670.0672607421875
EDTRPAS1-41,inversion,33.98208328942561,0.0,1671.699462890625
EDTRPAS1-41,inversion,34.807005884284116,0.0,1673.67431640625
EDTRPAS1-41,inversion,35.651953657755485,0.0,1676.07666015625
EDTRPAS1-41,inversion,36.51741272548378,0.0,1679.019775390625
EDTRPAS1-41,inversion,37.403881003677874,0.0,1682.6412353515625
EDTRPAS1-41,inversion,38.31186849557288,0.0,1687.10546875
EDTRPAS1-41,inversion,39.241897584845354,0.0,1692.580810546875
EDTRPAS1-41,inversion,40.19450333615125,0.0,1699.236328125
EDTRPAS1-41,inversion,41.17023380295948,0.0,1707.203125
EDTRPAS1-41,inversion,42.16965034285825,0.0,1716.55224609375
EDTRPAS1-41,inversion,43.19332794051545,0.0,1727.2559814453125
EDTRPAS1-41,inversion,44.24185553847917,0.0,1739.1546630859375
EDTRPAS1-41,inversion,45.315836376008185,0.0,1751.93505859375
EDTRPAS1-41,inversion,46.41588833612781,0.0,1765.1134033203125
EDTRPAS1-41,inversion,47.54264430111056,0.0,1778.05517578125
EDTRPAS1-41,inversion,48.69675251658631,0.0,1790.00537109375
EDTRPAS1-41,inversion,49.878876964491056,0.0,1800.151123046875
EDTRPAS1-41,inversion,51.08969774506929,0.0,1807.705078125
EDTRPAS1-41,inversion,52.32991146814949,0.0,1811.994140625
EDTRPAS1-41,inversion,53.60023165391793,0.0,1812.5504150390625
EDTRPAS1-41,inversion,54.901389143421405,0.0,1809.1697998046875
EDTRPAS1-41,inversion,56.234132519034915,0.0,1801.9537353515625
EDTRPAS1-41,inversion,57.5992285351363,0.0,1791.2916259765625
EDTRPAS1-41,inversion,58.997462559235615,0.0,1777.8260498046875
EDTRPAS1-41,inversion,60.42963902381327,0.0,1762.36474609375
EDTRPAS1-41,inversion,61.89658188912606,0.0,1745.7952880859375
EDTRPAS1-41,inversion,63.39913511724846,0.0,1728.9881591796875
EDTRPAS1-41,inversion,64.93816315762116,0.0,1712.712646484375
EDTRPAS1-41,inversion,66.51455144438633,0.0,1697.5872802734375
EDTRPAS1-41,inversion,68.12920690579612,0.0,1684.04443359375
EDTRPAS1-41,inversion,69.78305848598664,0.0,1672.330322265625
EDTRPAS1-41,inversion,71.47705767941858,8.883636289424457e-227,1033.9449462890625
EDTRPAS1-41,inversion,73.21217907829133,2.272001493074166e-16,69.55638885498047
EDTRPAS1-41,inversion,74.98942093324557,5.8902357830708626e-05,16.098405838012695
EDTRPAS1-41,inversion,76.80980572767753,0.00449565831451503,6.942543983459473
EDTRPAS1-41,inversion,78.67438076599402,0.011287201629903845,4.877880573272705
EDTRPAS1-41,inversion,80.58421877614815,0.012973172855520791,4.3991169929504395
EDTRPAS1-41,inversion,82.5404185268019,0.012301845534691744,4.286167144775391
EDTRPAS1-41,inversion,84.54410545946924,0.01128926589337494,4.40794563293457
EDTRPAS1-41,inversion,86.59643233600654,0.010478012405325452,4.5387492179870605
EDTRPAS1-41,inversion,88.6985799018192,0.009920276318590394,4.652053356170654
EDTRPAS1-41,inversion,90.85175756516864,0.009566538582970751,4.610077857971191
EDTRPAS1-41,inversion,93.05720409296997,0.009365525358585827,4.7327775955200195
EDTRPAS1-41,inversion,95.31618832347876,0.009255498264126204,4.639554977416992
EDTRPAS1-41,inversion,97.63000989628077,0.009200553449299601,4.630043029785156
EDTRPAS1-41,inversion,100.00000000000004,0.009179188871484105,4.650065898895264
EDTRPAS1-41,inversion,102.4275221381592,0.009177418139140255,4.679349422454834
EDTRPAS1-41,inversion,104.91397291363097,0.00918624708740637,4.710818290710449
EDTRPAS1-41,inversion,107.46078283213177,0.009200108182347856,4.742212772369385
EDTRPAS1-41,inversion,110.0694171252209,0.009215761828572663,4.772852420806885
EDTRPAS1-41,inversion,112.74137659327857,0.009231359055922943,4.774705410003662
EDTRPAS1-41,inversion,115.4781984689458,0.009245985766389596,4.741421222686768
EDTRPAS1-41,inversion,118.28145730152693,0.009259158246403769,4.714141845703125
