SampleID,sigma_model,tau2,posterior_density,chi2_sigma_min_at_tau2
EDTRPAS1-41,marginalised,486.96752516586315,0.009152688515801007,4.6108927726745605
EDTRPAS1-41,marginalised,498.7887696449107,0.009152249358247294,4.611035346984863
EDTRPAS1-41,marginalised,510.8969774506926,0.009123956735857343,4.620250225067139
EDTRPAS1-41,marginalised,523.299114681495,0.009117247417645802,4.622443199157715
EDTRPAS1-41,marginalised,536.0023165391792,0.009109646824752939,4.624930381774902
EDTRPAS1-41,marginalised,549.0138914342142,0.009101134293011516,4.627720355987549
EDTRPAS1-41,marginalised,562.3413251903493,0.009091731379007347,4.630807399749756
EDTRPAS1-41,marginalised,575.9922853513626,0.009081490373652648,4.634176254272461
EDTRPAS1-41,marginalised,589.9746255923563,0.009070488344757719,4.637802600860596
EDTRPAS1-41,marginalised,604.2963902381329,0.009058806559016407,4.641661167144775
EDTRPAS1-41,marginalised,618.9658188912607,0.009046532416866978,4.645724773406982
EDTRPAS1-41,marginalised,633.9913511724842,0.00903374459101965,4.64996862411499
EDTRPAS1-41,marginalised,649.3816315762111,0.009020505082678862,4.654372692108154
EDTRPAS1-41,marginalised,665.1455144438634,0.009006857774192101,4.658924579620361
EDTRPAS1-41,marginalised,681.2920690579614,0.008992838161186352,4.663612365722656
EDTRPAS1-41,marginalised,697.8305848598666,0.008978468089942609,4.668429851531982
EDTRPAS1-41,marginalised,714.7705767941853,0.008963774346367326,4.673370361328125
EDTRPAS1-41,marginalised,732.1217907829127,0.008948785550964847,4.678423881530762
EDTRPAS1-41,marginalised,749.8942093324558,0.008933549153004832,4.68357515335083
EDTRPAS1-41,marginalised,768.0980572767755,0.008918122831243016,4.688806533813477
EDTRPAS1-41,marginalised,786.7438076599396,0.008902569980796582,4.694094657897949
EDTRPAS1-41,marginalised,805.8421877614817,0.008886958125258483,4.6994194984436035
EDTRPAS1-41,marginalised,825.4041852680184,0.008871339986962169,4.7047624588012695
EDTRPAS1-41,marginalised,845.4410545946926,0.008855748810062023,4.710111618041992
EDTRPAS1-41,marginalised,865.9643233600657,0.008840191300307523,4.715465545654297
EDTRPAS1-41,marginalised,886.9857990181914,0.008824635092797885,4.720832824707031
EDTRPAS1-41,marginalised,908.5175756516867,0.008809028056963448,4.726234436035156
EDTRPAS1-41,marginalised,930.572040929699,0.008793289614271864,4.731698989868164
EDTRPAS1-41,marginalised,953.1618832347878,0.008777327926186653,4.73725700378418
EDTRPAS1-41,marginalised,976.3000989628069,0.008761047350759454,4.7429423332214355
EDTRPAS1-41,marginalised,999.9999999999998,0.00874436363319266,4.7487874031066895
EDTRPAS1-35,marginalised,49.99999999999999,5.34131670391743e-19,1339.636962890625
EDTRPAS1-35,marginalised,51.21376106907962,4.701578202589547e-19,1345.5179443359375
EDTRPAS1-35,marginalised,52.456986456815486,4.398877967582459e-19,1348.6114501953125
EDTRPAS1-35,marginalised,53.73039141606588,4.403915715246011e-19,1348.5576171875
EDTRPAS1-35,marginalised,55.03470856261049,4.7308492605945155e-19,1345.228759765625
EDTRPAS1-35,marginalised,56.37068829663924,5.446113928639932e-19,1338.7442626953125
EDTRPAS1-35,marginalised,57.739099234472896,6.687477857464751e-19,1329.4703369140625
EDTRPAS1-35,marginalised,59.14072865076346,8.711212162905922e-19,1317.9681396484375
EDTRPAS1-35,marginalised,60.57638293142943,1.2004426692757133e-18,1304.928466796875
EDTRPAS1-35,marginalised,62.046888037586,1.7564802486856347e-18,1291.0914306640625
EDTRPAS1-35,marginalised,63.55308998073723,2.7572950504060988e-18,1277.17138671875
EDTRPAS1-35,marginalised,65.09585530950389,4.704152632768426e-18,1263.79150390625
EDTRPAS1-35,marginalised,66.67607160816621,8.877874042259296e-18,1251.4373779296875
EDTRPAS1-35,marginalised,68.29464800730935,1.9665922147737643e-17,1240.4420166015625
EDTRPAS1-35,marginalised,69.95251570686466,7.015306325731185e-17,1230.9825439453125
EDTRPAS1-35,marginalised,71.65062851184811,7.366524588930585e-12,806.705810546875
